DBN,School,Year,Total Enrollment,Num_PK,Num_K,Num_G1,Num_G2,Num_G3,Num_G4,Num_G5,Num_G6,Num_G7,Num_G8,Num_G9,Num_G10,Num_G11,Num_G12,Female,Male,Asian,Black,Hispanic,Multiple,White,Disability,ELL,Poverty,Need_Index
03M166,P.S. 166 The Richard Rodgers School of The Arts an,2017-18,648,0,125,121,126,92,90,94,0,0,0,0,0,0,0,0.48456791,0.515432119,0.120370373,0.052469134,0.16203703,0.094135806,0.570987642,0.11419753,0.027777778,0.20524691,0.186625004
03M166,P.S. 166 The Richard Rodgers School of The Arts an,2018-19,638,0,122,120,118,115,84,79,0,0,0,0,0,0,0,0.507836998,0.492163002,0.123824455,0.042319749,0.167711601,0.094043888,0.572100341,0.094043888,0.023510972,0.148902819,0.144337013
03M180,P.S. 180 Hugo Newman,2014-15,625,70,65,62,68,65,69,62,59,52,53,0,0,0,0,0.4736,0.52640003,0.016000001,0.568000019,0.289600015,0.039999999,0.086400002,0.1664,0.0528,0.716799974,0.636074841
03M180,P.S. 180 Hugo Newman,2015-16,595,69,53,57,60,63,60,64,58,56,55,0,0,0,0,0.478991598,0.521008432,0.011764706,0.574789941,0.295798331,0.038655464,0.078991599,0.196638659,0.047058824,0.707563043,0.66384989
03M180,P.S. 180 Hugo Newman,2016-17,591,82,72,48,55,51,64,52,55,55,57,0,0,0,0,0.505922139,0.494077832,0.020304568,0.526226759,0.323181063,0.032148901,0.09813875,0.192893401,0.060913704,0.708967865,0.645815551
03M180,P.S. 180 Hugo Newman,2017-18,545,83,41,57,54,51,52,57,41,51,58,0,0,0,0,0.495412856,0.504587173,0.023853211,0.51559633,0.295412838,0.056880735,0.108256884,0.165137619,0.069724768,0.726605475,0.707366943
03M180,P.S. 180 Hugo Newman,2018-19,512,82,48,42,49,49,48,44,45,46,59,0,0,0,0,0.490234375,0.509765625,0.029296875,0.509765625,0.28125,0.048828125,0.130859375,0.197265625,0.076171875,0.697265625,0.68908006
03M185,The Locke School of Arts and Engineering,2014-15,251,72,69,57,53,0,0,0,0,0,0,0,0,0,0,0.521912336,0.478087664,0.039840639,0.573705196,0.294820726,0.039840639,0.05179283,0.203187257,0.07171315,0.864541829,0.75313282
03M185,The Locke School of Arts and Engineering,2015-16,241,58,70,66,47,0,0,0,0,0,0,0,0,0,0,0.514522851,0.485477179,0.024896266,0.580912888,0.278008312,0.0746888,0.041493777,0.207468882,0.0746888,0.871369302,0.768489599
03M185,The Locke School of Arts and Engineering,2016-17,234,61,56,72,45,0,0,0,0,0,0,0,0,0,0,0.529914558,0.470085472,0.021367522,0.615384638,0.264957279,0.047008548,0.051282052,0.222222224,0.034188036,0.854700863,0.759461522
03M185,The Locke School of Arts and Engineering,2017-18,252,67,60,55,70,0,0,0,0,0,0,0,0,0,0,0.432539672,0.567460299,0.019841271,0.571428597,0.305555552,0.039682541,0.063492067,0.182539687,0.031746034,0.853174627,0.829436481
03M185,The Locke School of Arts and Engineering,2018-19,364,64,60,51,56,61,37,35,0,0,0,0,0,0,0,0.428571433,0.571428597,0.021978023,0.541208804,0.324175835,0.024725275,0.08791209,0.219780222,0.052197803,0.826923072,0.815447807
03M191,The Riverside School for Makers and Artists,2014-15,490,69,46,46,39,37,44,48,45,53,63,0,0,0,0,0.520408154,0.479591846,0.073469386,0.332653075,0.465306133,0.014285714,0.114285715,0.291836739,0.081632651,0.773469388,0.668756723
03M191,The Riverside School for Makers and Artists,2015-16,453,65,44,44,41,38,33,44,41,47,56,0,0,0,0,0.507726252,0.492273718,0.068432674,0.362030894,0.448123634,0.008830022,0.11258278,0.29801324,0.079470202,0.737306833,0.646482468
03M191,The Riverside School for Makers and Artists,2016-17,425,68,34,40,45,44,32,29,46,39,48,0,0,0,0,0.442352951,0.557647049,0.075294115,0.336470574,0.447058827,0.014117647,0.127058819,0.298823535,0.079999998,0.783529401,0.675501168
03M191,The Riverside School for Makers and Artists,2017-18,516,72,49,51,42,65,46,37,65,53,36,0,0,0,0,0.447674423,0.552325606,0.056201551,0.313953489,0.459302336,0.019379845,0.151162788,0.288759679,0.09108527,0.740310073,0.719988346
03M191,The Riverside School for Makers and Artists,2018-19,565,90,49,48,43,46,56,50,60,65,58,0,0,0,0,0.449557513,0.550442457,0.074336283,0.302654862,0.433628321,0.019469026,0.169911504,0.244247794,0.069026552,0.679646015,0.665776789
03M199,P.S. 199 Jessie Isador Straus,2014-15,889,0,176,157,146,140,134,136,0,0,0,0,0,0,0,0.501687288,0.498312712,0.128233969,0.014623172,0.133858263,0.064116985,0.659167588,0.168728903,0.026996626,0.075365581,0.074049763
03M199,P.S. 199 Jessie Isador Straus,2015-16,903,0,152,176,158,148,136,133,0,0,0,0,0,0,0,0.511627913,0.488372087,0.143964559,0.024363233,0.126245841,0.071982279,0.633444071,0.167220384,0.028792912,0.070874862,0.061128464
03M199,P.S. 199 Jessie Isador Straus,2016-17,884,0,135,154,161,158,143,133,0,0,0,0,0,0,0,0.49660632,0.50339365,0.149321273,0.040723983,0.113122173,0.074660636,0.622171938,0.188914031,0.036199097,0.061085973,0.063972853
03M199,P.S. 199 Jessie Isador Straus,2017-18,848,0,110,139,150,160,151,138,0,0,0,0,0,0,0,0.496462256,0.503537714,0.145047173,0.038915094,0.099056602,0.077830188,0.639150918,0.185141504,0.015330189,0.102594338,0.095336087
03M199,P.S. 199 Jessie Isador Straus,2018-19,822,0,125,103,134,156,157,147,0,0,0,0,0,0,0,0.493917286,0.506082714,0.160583943,0.045012165,0.092457421,0.074209243,0.627737224,0.17153284,0.026763991,0.13746959,0.114503652
03M241,STEM Institute of Manhattan,2014-15,100,0,16,27,13,20,16,8,0,0,0,0,0,0,0,0.5,0.5,0.02,0.479999989,0.460000008,0,0.039999999,0.389999986,0.140000001,0.910000026,0.831931055
03M241,STEM Institute of Manhattan,2015-16,112,0,15,15,29,13,21,19,0,0,0,0,0,0,0,0.5,0.5,0.026785715,0.526785731,0.383928567,0.017857144,0.044642858,0.383928567,0.133928567,0.946428597,0.864746869
03M241,STEM Institute of Manhattan,2016-17,124,0,17,14,20,28,17,28,0,0,0,0,0,0,0,0.467741936,0.532258093,0.032258064,0.475806445,0.419354826,0.016129032,0.056451611,0.379032254,0.193548381,0.90322578,0.842653215
03M241,STEM Institute of Manhattan,2017-18,134,0,17,20,23,23,32,19,0,0,0,0,0,0,0,0.447761208,0.552238822,0.029850746,0.537313461,0.328358203,0.014925373,0.089552239,0.335820884,0.171641797,0.925373137,0.90111196
03M241,STEM Institute of Manhattan,2018-19,133,0,8,20,20,24,28,33,0,0,0,0,0,0,0,0.458646625,0.541353405,0.037593983,0.496240616,0.36090225,0.007518797,0.097744361,0.330827057,0.150375932,0.917293251,0.882416666
03M242,P.S. 242 - The Young Diplomats Magnet Academy,2014-15,221,14,35,35,25,31,43,38,0,0,0,0,0,0,0,0.443438917,0.556561112,0.009049774,0.674208164,0.262443453,0.022624435,0.03167421,0.339366525,0.095022626,0.936651587,0.886461437
03M242,P.S. 242 - The Young Diplomats Magnet Academy,2015-16,214,18,30,28,36,31,27,44,0,0,0,0,0,0,0,0.425233632,0.574766338,0.009345794,0.65420562,0.285046726,0.028037382,0.023364486,0.303738326,0.065420561,0.83644861,0.80841589
03M242,P.S. 242 - The Young Diplomats Magnet Academy,2016-17,187,18,33,28,28,26,29,25,0,0,0,0,0,0,0,0.454545468,0.545454562,0.010695187,0.625668466,0.294117659,0.03208556,0.037433155,0.278074861,0.042780749,0.877005339,0.832582891
03M242,P.S. 242 - The Young Diplomats Magnet Academy,2017-18,170,18,15,35,19,26,27,30,0,0,0,0,0,0,0,0.470588237,0.529411793,0.005882353,0.600000024,0.329411775,0.047058824,0.01764706,0.288235307,0.035294119,0.894117653,0.875458837
03M242,P.S. 242 - The Young Diplomats Magnet Academy,2018-19,138,17,14,16,25,15,22,29,0,0,0,0,0,0,0,0.434782594,0.565217376,0,0.608695626,0.333333343,0.043478262,0.014492754,0.318840593,0.072463766,0.804347813,0.816608667
03M243,M.S. 243 Center School,2014-15,230,0,0,0,0,0,0,57,64,52,57,0,0,0,0,0.491304338,0.508695662,0.082608692,0.14782609,0.12608695,0.017391304,0.62608695,0.091304347,0.008695652,0.121739127,0.181235135
03M243,M.S. 243 Center School,2015-16,236,0,0,0,0,0,0,61,58,61,56,0,0,0,0,0.516949177,0.483050853,0.080508478,0.148305088,0.118644066,0.038135592,0.614406765,0.110169493,0,0.122881353,0.184367329
03M243,M.S. 243 Center School,2016-17,234,0,0,0,0,0,0,59,61,57,57,0,0,0,0,0.525641024,0.474358976,0.068376072,0.128205135,0.145299152,0.051282052,0.60683763,0.123931624,0,0.064102568,0.157965809
03M243,M.S. 243 Center School,2017-18,235,0,0,0,0,0,0,60,61,57,57,0,0,0,0,0.527659595,0.472340435,0.05957447,0.114893615,0.182978719,0.063829787,0.578723431,0.165957451,0,0.127659574,0.227570206
03M243,M.S. 243 Center School,2018-19,241,0,0,0,0,0,0,63,64,59,55,0,0,0,0,0.514522851,0.485477179,0.049792532,0.103734441,0.182572618,0.095435686,0.568464756,0.174273863,0,0.136929467,0.206273854
03M245,M.S. M245 The Computer School,2014-15,412,0,0,0,0,0,0,0,136,139,137,0,0,0,0,0.563106775,0.436893195,0.072815537,0.169902906,0.257281542,0.038834952,0.461165041,0.177184463,0.021844661,0.305825233,0.295724988
03M245,M.S. M245 The Computer School,2015-16,405,0,0,0,0,0,0,0,138,134,133,0,0,0,0,0.567901254,0.432098776,0.059259258,0.135802463,0.259259254,0.044444446,0.501234591,0.185185179,0.032098766,0.244444445,0.251885504
03M245,M.S. M245 The Computer School,2016-17,401,0,0,0,0,0,0,0,135,137,129,0,0,0,0,0.581047356,0.418952614,0.052369077,0.124688283,0.28678304,0.047381546,0.488778055,0.192019954,0.017456358,0.236907735,0.252468824
03M245,M.S. M245 The Computer School,2017-18,400,0,0,0,0,0,0,0,134,134,132,0,0,0,0,0.524999976,0.474999994,0.079999998,0.119999997,0.275000006,0.047499999,0.477499992,0.192499995,0.02,0.284999996,0.321347505
03M245,M.S. M245 The Computer School,2018-19,403,0,0,0,0,0,0,0,134,135,134,0,0,0,0,0.535980165,0.464019865,0.07692308,0.126550868,0.287841201,0.062034741,0.446650118,0.208436728,0.017369727,0.2853598,0.310014874
03M247,M.S. M247 Dual Language Middle School,2014-15,197,0,0,0,0,0,0,0,66,62,69,0,0,0,0,0.548223376,0.451776654,0,0.005076142,0.99492383,0,0,0.238578677,0.258883238,0.974619269,0.796662331
03M247,M.S. M247 Dual Language Middle School,2015-16,195,0,0,0,0,0,0,0,59,72,64,0,0,0,0,0.579487205,0.420512825,0,0.005128205,0.98974359,0,0.005128205,0.225641027,0.312820524,0.933333337,0.749097109
03M247,M.S. M247 Dual Language Middle School,2016-17,211,0,0,0,0,0,0,0,74,64,73,0,0,0,0,0.540284336,0.459715635,0,0.009478673,0.981042683,0,0.009478673,0.218009472,0.279620856,0.919431269,0.722417057
03M247,M.S. M247 Dual Language Middle School,2017-18,198,0,0,0,0,0,0,0,63,71,64,0,0,0,0,0.550505042,0.449494958,0,0.01010101,0.969696999,0,0.02020202,0.277777791,0.24242425,0.929292917,0.861510098
03M247,M.S. M247 Dual Language Middle School,2018-19,220,0,0,0,0,0,0,0,73,66,81,0,0,0,0,0.522727251,0.477272719,0.009090909,0.013636364,0.954545438,0,0.022727273,0.272727281,0.25,0.895454526,0.846581817
03M250,M.S. 250 West Side Collaborative Middle School,2014-15,189,0,0,0,0,0,0,0,60,66,63,0,0,0,0,0.523809552,0.476190478,0.037037037,0.349206358,0.507936537,0.01058201,0.095238097,0.269841284,0.063492067,0.693121672,0.64797008
03M250,M.S. 250 West Side Collaborative Middle School,2015-16,181,0,0,0,0,0,0,0,58,61,62,0,0,0,0,0.447513819,0.552486181,0.022099448,0.320441991,0.546961308,0.016574586,0.093922652,0.265193373,0.055248618,0.729281783,0.667750061
03M250,M.S. 250 West Side Collaborative Middle School,2016-17,190,0,0,0,0,0,0,0,67,62,61,0,0,0,0,0.415789485,0.584210515,0.02631579,0.273684204,0.563157916,0.021052632,0.115789473,0.284210533,0.052631579,0.731578946,0.687726319
03M250,M.S. 250 West Side Collaborative Middle School,2017-18,178,0,0,0,0,0,0,0,58,60,60,0,0,0,0,0.449438214,0.550561786,0.011235955,0.297752798,0.528089881,0.067415729,0.095505618,0.292134821,0.067415729,0.724719107,0.746606767
03M250,M.S. 250 West Side Collaborative Middle School,2018-19,162,0,0,0,0,0,0,0,48,54,60,0,0,0,0,0.469135791,0.530864179,0.00617284,0.370370358,0.493827164,0.049382716,0.08024691,0.296296299,0.067901231,0.697530866,0.742677033
03M256,Lafayette Academy,2014-15,142,0,0,0,0,0,0,0,45,47,50,0,0,0,0,0.464788735,0.535211265,0.007042253,0.485915482,0.42957747,0.014084507,0.063380279,0.274647892,0.154929578,0.809859157,0.761943042
03M256,Lafayette Academy,2015-16,138,0,0,0,0,0,0,0,37,57,44,0,0,0,0,0.398550719,0.601449251,0.021739131,0.507246375,0.376811594,0.021739131,0.072463766,0.289855063,0.188405797,0.833333313,0.718921423
03M256,Lafayette Academy,2016-17,149,0,0,0,0,0,0,0,52,41,56,0,0,0,0,0.489932895,0.510067105,0.006711409,0.536912739,0.328859061,0.020134227,0.107382551,0.234899327,0.208053693,0.744966447,0.686738253
03M256,Lafayette Academy,2017-18,138,0,0,0,0,0,0,0,42,48,48,0,0,0,0,0.507246375,0.492753625,0.014492754,0.5,0.347826093,0.036231883,0.101449274,0.239130437,0.159420297,0.847826064,0.830021739
03M256,Lafayette Academy,2018-19,153,0,0,0,0,0,0,0,52,47,54,0,0,0,0,0.529411793,0.470588237,0.006535948,0.483660132,0.352941185,0.03267974,0.124183007,0.202614382,0.124183007,0.725490212,0.731490195
03M258,Community Action School - MS 258,2014-15,255,0,0,0,0,0,0,0,79,93,83,0,0,0,0,0.403921574,0.596078455,0.023529412,0.470588237,0.423529416,0.007843138,0.074509807,0.329411775,0.035294119,0.666666687,0.719896019
03M258,Community Action School - MS 258,2015-16,235,0,0,0,0,0,0,0,63,82,90,0,0,0,0,0.438297868,0.561702132,0.017021276,0.446808517,0.425531924,0.004255319,0.106382981,0.327659577,0.029787235,0.757446826,0.676387429
03M258,Community Action School - MS 258,2016-17,223,0,0,0,0,0,0,0,82,59,82,0,0,0,0,0.439461887,0.560538113,0.013452915,0.4573991,0.42600897,0.004484305,0.09865471,0.273542613,0.022421524,0.605381191,0.665551543
03M258,Community Action School - MS 258,2017-18,223,0,0,0,0,0,0,0,81,84,58,0,0,0,0,0.470852017,0.529147983,0.013452915,0.42600897,0.466367722,0.004484305,0.089686096,0.260089695,0.040358745,0.775784731,0.740623295
03M258,Community Action School - MS 258,2018-19,239,0,0,0,0,0,0,0,83,73,83,0,0,0,0,0.489539742,0.510460258,0.025104603,0.351464421,0.53556484,0.008368201,0.079497911,0.251046032,0.046025105,0.828451872,0.795933068
03M291,West End Secondary School,2015-16,136,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0.610294104,0.389705896,0.044117648,0.095588237,0.176470593,0.051470589,0.632352948,0.213235289,0.022058824,0.183823526,0.170074865
03M291,West End Secondary School,2016-17,240,0,0,0,0,0,0,0,107,133,0,0,0,0,0,0.595833361,0.404166669,0.0625,0.070833333,0.224999994,0.041666668,0.600000024,0.245833337,0.016666668,0.220833331,0.192012504
03M291,West End Secondary School,2017-18,339,0,0,0,0,0,0,0,104,102,133,0,0,0,0,0.578171074,0.421828896,0.079646021,0.05899705,0.18879056,0.044247787,0.628318608,0.218289092,0.008849557,0.191740409,0.193371683
03M291,West End Secondary School,2018-19,432,0,0,0,0,0,0,0,113,101,100,118,0,0,0,0.555555582,0.444444448,0.071759261,0.064814813,0.189814821,0.037037037,0.63657409,0.215277776,0.00462963,0.175925925,0.180615738
03M299,The Maxine Greene HS for Imaginative Inquiry,2014-15,447,0,0,0,0,0,0,0,0,0,0,153,125,88,81,0.512304246,0.487695754,0.004474273,0.387024611,0.583892643,0.013422819,0.011185682,0.225950778,0.127516776,0.814317644,0.759872198
03M299,The Maxine Greene HS for Imaginative Inquiry,2015-16,426,0,0,0,0,0,0,0,0,0,0,153,105,90,78,0.544600964,0.455399066,0.007042253,0.375586867,0.586854458,0.016431924,0.014084507,0.220657274,0.124413148,0.809859157,0.766732097
03M299,The Maxine Greene HS for Imaginative Inquiry,2016-17,442,0,0,0,0,0,0,0,0,0,0,142,135,78,87,0.545248866,0.454751134,0.013574661,0.373303175,0.565610886,0.024886878,0.022624435,0.217194572,0.124434389,0.789592743,0.768456995
03M299,The Maxine Greene HS for Imaginative Inquiry,2017-18,378,0,0,0,0,0,0,0,0,0,0,104,122,85,67,0.544973552,0.455026448,0.015873017,0.351851851,0.579365075,0.034391534,0.018518519,0.227513224,0.111111112,0.835978866,0.873410046
03M299,The Maxine Greene HS for Imaginative Inquiry,2018-19,341,0,0,0,0,0,0,0,0,0,0,77,100,71,93,0.521994114,0.478005856,0.032258064,0.366568923,0.530791759,0.029325513,0.04105572,0.252199411,0.129032254,0.794721425,0.851747811
03M307,"Urban Assembly School for Media Studies, The",2014-15,412,0,0,0,0,0,0,0,0,0,0,125,110,90,87,0.536407769,0.463592231,0.021844661,0.364077657,0.575242698,0.021844661,0.016990291,0.206310675,0.094660193,0.757281542,0.733384609
03M307,"Urban Assembly School for Media Studies, The",2015-16,403,0,0,0,0,0,0,0,0,0,0,109,119,92,83,0.533498764,0.466501236,0.029776676,0.374689817,0.545905709,0.024813896,0.024813896,0.200992554,0.086848639,0.722084343,0.733700633
03M307,"Urban Assembly School for Media Studies, The",2016-17,408,0,0,0,0,0,0,0,0,0,0,107,116,102,83,0.531862736,0.468137264,0.026960785,0.384803921,0.539215684,0.029411765,0.019607844,0.181372553,0.063725494,0.796568632,0.728144586
03M307,"Urban Assembly School for Media Studies, The",2017-18,397,0,0,0,0,0,0,0,0,0,0,102,105,105,85,0.531486154,0.465994954,0.025188917,0.342569262,0.581863999,0.027707808,0.022670025,0.1536524,0.070528969,0.861460984,0.850163758
03M307,"Urban Assembly School for Media Studies, The",2018-19,407,0,0,0,0,0,0,0,0,0,0,114,97,98,98,0.528255522,0.471744478,0.024570024,0.321867317,0.606879592,0.027027028,0.019656019,0.154791161,0.054054055,0.869778872,0.834454536
03M333,P.S. 333 Manhattan School for Children,2014-15,759,0,100,109,102,100,88,80,61,61,58,0,0,0,0,0.479578406,0.520421624,0.065876156,0.101449274,0.169960469,0.021080369,0.641633749,0.183135703,0.018445322,0.171278,0.230150357
03M333,P.S. 333 Manhattan School for Children,2015-16,742,0,99,103,97,95,94,80,58,57,58,1,0,0,0,0.502695441,0.497304589,0.066037737,0.106469005,0.167115897,0.040431269,0.619946063,0.187331542,0.009433962,0.157681942,0.23904559
03M333,P.S. 333 Manhattan School for Children,2016-17,756,0,99,106,100,103,93,86,67,51,51,0,0,0,0,0.517195761,0.482804239,0.055555556,0.117724866,0.169312164,0.048941799,0.608465612,0.189153433,0.011904762,0.15476191,0.239505291
03M333,P.S. 333 Manhattan School for Children,2017-18,753,0,90,101,100,99,98,88,64,63,50,0,0,0,0,0.507304132,0.492695898,0.059760958,0.114209831,0.179282874,0.057104915,0.589641452,0.199203193,0.022576362,0.184594959,0.294614881
03M333,P.S. 333 Manhattan School for Children,2018-19,757,0,94,87,97,97,94,97,69,63,59,0,0,0,0,0.50594449,0.49405548,0.064729191,0.130779386,0.159841478,0.064729191,0.579920769,0.204755619,0.021136064,0.171730518,0.283795238
03M334,The Anderson School,2014-15,574,0,49,56,58,60,55,80,90,62,64,0,0,0,0,0.524390221,0.47560975,0.280487806,0.045296166,0.092334494,0.047038328,0.534843206,0.034843206,0.00174216,0.099303134,0.133571982
03M334,The Anderson School,2015-16,559,0,50,56,56,60,59,52,90,74,62,0,0,0,0,0.522361338,0.477638632,0.280858666,0.042933811,0.085867621,0.062611803,0.527728081,0.033989266,0.001788909,0.10017889,0.130839854
03M334,The Anderson School,2016-17,551,0,50,58,58,57,57,57,64,76,74,0,0,0,0,0.508166969,0.491833031,0.264972776,0.036297642,0.087114334,0.067150638,0.544464588,0.056261342,0,0.081669688,0.110758618
03M334,The Anderson School,2017-18,537,0,50,58,60,57,55,53,64,64,76,0,0,0,0,0.49534452,0.50465548,0.270018607,0.027932961,0.09124767,0.098696463,0.512104273,0.065176912,0.001862197,0.083798885,0.142204836
03M334,The Anderson School,2018-19,522,0,50,58,58,58,55,54,64,61,64,0,0,0,0,0.478927195,0.521072805,0.291187733,0.024904214,0.090038314,0.11302682,0.480842918,0.080459774,0.001915709,0.149425283,0.138963535
03M402,The Urban Assembly School for Green Careers,2014-15,353,0,0,0,0,0,0,0,0,0,0,109,106,67,71,0.424929172,0.575070798,0.011331445,0.232294619,0.719546735,0.011331445,0.025495751,0.263456076,0.161473081,0.912181318,0.811653256
03M402,The Urban Assembly School for Green Careers,2015-16,333,0,0,0,0,0,0,0,0,0,0,88,105,71,69,0.3993994,0.6006006,0.021021022,0.27627629,0.657657683,0.015015015,0.030030031,0.3003003,0.144144148,0.930930912,0.793217063
03M402,The Urban Assembly School for Green Careers,2016-17,319,0,0,0,0,0,0,0,0,0,0,71,102,62,84,0.445141077,0.554858923,0.015673982,0.269592464,0.645768046,0.025078369,0.043887146,0.278996855,0.137931034,0.85266459,0.757122278
03M402,The Urban Assembly School for Green Careers,2017-18,311,0,0,0,0,0,0,0,0,0,0,87,76,77,71,0.459807068,0.53697747,0.022508038,0.273311883,0.614147902,0.022508038,0.067524113,0.273311883,0.131832793,0.861736357,0.826221883
03M402,The Urban Assembly School for Green Careers,2018-19,304,0,0,0,0,0,0,0,0,0,0,80,85,60,79,0.460526317,0.539473712,0.019736841,0.279605269,0.592105269,0.02631579,0.082236841,0.230263159,0.151315793,0.851973712,0.829723656
03M403,The Global Learning Collaborative,2014-15,496,0,0,0,0,0,0,0,0,0,0,128,121,113,134,0.48588711,0.51411289,0.024193548,0.247983873,0.665322602,0.008064516,0.054435484,0.237903222,0.133064523,0.864919364,0.770776749
